1,2,3,4,target
0.27816519634380227,-0.0392119119130476,1.0736699004387824,1.155115079186547,10.090694973888365
-0.09669215076950351,0.24463726502105085,1.5334667704772997,1.070406066039381,8.446726075497871
-1.3459401689844224,0.18678002724426945,-0.2882894433094522,0.8052201652389886,-67.954858950734
-0.11564915960420222,-0.9466363674448605,0.8743908542131038,0.41786930259761274,-10.095108048298126
-0.8824342788748043,-0.6477469262365095,0.20083445366333638,1.865688492451079,-49.3004693326965
-0.3300849805467162,-0.24815552130148527,-1.1073289324966549,-0.34160868594424126,-31.758820758887303
0.010770738489320105,-0.5934776237506197,0.9953279116576269,1.2434159672266092,-9.126730821059677
0.665247307098908,0.43121752453676776,0.08122787668639106,-1.9256610893756614,36.57133902710726
1.0247084602136545,0.09347571328342277,1.007749985336375,0.23978860608720598,37.04462552177413
0.3235075376337499,0.005050381374913638,1.982433990617201,1.1090735299668952,17.20301466148807
-1.0118386327407705,0.2708507970478797,-0.711763114732835,-0.5167379353497972,-42.01250100528823
0.06893030640749646,-0.30522074447708747,-0.5658748965741313,-0.5206706478807219,7.519101194052021
2.1578582346634674,-0.056179159120482026,-0.3186467807813758,1.2707456113419755,97.75535055767374
1.3202422310550306,-0.0017910776249998438,0.9416392095888461,-1.6340080859903106,55.94033359088037
1.0063989508192182,-0.08907999569396599,-0.6966502843982509,-0.14019379131005955,43.26416115881668
-0.15544492511355185,-0.7302411137190397,-0.7894530182829415,0.0051831714420601,-10.214990776186701
0.0691304412246817,0.1401352180220536,0.23425585678397276,0.6401312824613494,-0.6753324565969487
0.6331373254660164,0.055227525136470265,0.1783850835253523,1.170706693048876,26.37820978621114
-0.054808778126400635,0.3689929355321514,-0.24957364307108104,0.8161142826988345,0.645559997367986
-0.7997295935682673,0.439406089661023,-0.10277566408453033,-0.2132822526226705,-30.90826612835173
-1.121581253485311,0.13731536203634936,-0.48885858280808914,2.2584525928671937,-70.77947255532389
-1.625273019982131,0.008903179560759448,0.3420305709953846,0.6503684901722347,-67.21000433400069
-0.39886136629459296,1.1372769537673095,1.3902589427289742,0.7836519953332598,-27.59680727600322
-0.9878537888586136,-1.9785055166113583,-0.43646269656112646,0.2958889332589636,-39.988155454385165
-0.05061348991591755,-0.3374745240383511,-0.4574502321206383,0.3575366408866961,-1.4204106663637175
0.5191094183337922,-0.0006460522390903904,1.0566694416106337,-0.41319204667919857,16.985382166689323
-1.0385141343033177,-1.323821065411754,-0.5301168451854494,-0.5579726242535271,-48.29439209810697
0.6874024459442418,1.3570738981819779,1.696917387727145,0.5457884033263187,34.221721921550255
0.48958637311956726,-0.5495382437992534,-0.7453358396180693,0.6743670351863643,34.65441791519535
0.6387149170362739,0.6927810672416512,-0.12255572747848571,0.5403095872226955,13.550831883066628
-0.9360526467817473,-0.081572626934824,0.015862529311677333,0.2144253743558263,-54.19856069380744
1.4762823046318128,-0.13741678009216274,0.1962570430425238,-0.3168746101361248,79.79648387832083
-0.31569528547450165,0.4943209586589142,-0.6292740794013447,1.2027521675050605,-16.20671951445024
0.9191137736737802,-2.0239581990513327,0.03044988943636278,1.0929032084945967,56.357792112075586
1.0681283866688074,0.22774961641995667,0.28797802636943504,-0.8681767590218546,47.47227178598032
1.1705695646361503,-1.170673037228054,0.9235527075147189,-0.05800444265156273,58.654377543584665
0.42530546909822803,2.0965483583356805,1.6311294408898114,0.7515050601256641,25.322413326455727
0.40354305497138454,-0.8469360080108345,0.02280527678648817,-1.469960836690736,26.387183149913984
-0.10638537186438002,-0.17480373080141917,-0.3628583411822476,-0.1768708886669138,-0.17195099942256142
-1.5118109935975614,0.6064645009538586,0.6341112200178848,0.07816092949551683,-64.33050236203205
0.1069173291669488,0.9074304874147192,-1.6670982203739202,-1.2586218478789661,10.717532701143636
-1.0453612365817389,0.34441538272987715,1.046666912704737,-2.3454914307199997,-51.535107048359265
0.502209874589369,0.16369129415317288,1.7840123124877063,-1.6643089233643034,3.3596316739870495
